0.1,0.041256,0.020804,-0.032357,0.035331,0.022165,0.0043775,-0.015439,-0.03402,-0.07958,-0.077544,-0.13222,-0.031768,-0.0086083,-0.020568,-0.075383,0.019641,0.040346,-0.045696,-0.019041,-0.054366,0.079628,0.02249,-0.11005,-0.068765,-0.081995,-0.06478,-0.28429,-0.074685,0.14795,0.14641,-0.096458,-0.10959,-0.13331,-0.17052,-0.071386,0.11902,-0.16291,0.17919,0.17604,0.35447,0.24998,0.11545,-0.09497,-0.043626,-0.25823,0.25749,-0.11243,-0.30807,0.34037,0.064988,-0.052589,-0.027971,-0.027935,-0.020457,0.0029971,-0.008273,0.017195,-0.028729,0.017991,-0.020931,-0.012209,-0.020555,-0.0059728,-0.0029262,-0.0066029,0.026836,-0.016169,0.021282,-0.019392,0.0071171,0.0043794,0.015485,-0.00087142,-0.0068546,0.0048456,0.0047409,0.0081312,0.032795,-0.0030027,-0.01068,0.0032349,0.0087608,-0.026478,0.035792,0.0085976,-0.0015096,0.0044918,-0.015277,0.015108,0.032212,0.00085417,0.0092954,-0.054576,0.0058134,-0.072163,0.01049,-0.024956,0.0059707,0.03535
0.1,0.03177,-0.08284,-0.036187,0.08607,-0.017583,0.11864,0.073972,0.010587,0.034464,0.011456,0.00095488,0.045005,0.018421,0.0092511,0.029438,-0.0056939,0.021539,0.033546,0.037877,0.036574,-0.0010829,-0.0065533,-0.0064403,-0.054907,-0.0091144,0.0018947,-0.032793,0.022685,-0.0019491,-0.08119,0.010763,-0.013871,-0.039658,0.0023199,-0.0070283,0.013035,0.0060027,0.0056172,0.0082934,-0.010392,0.021745,-0.0062312,3.3827e-16,6.2895e-16,1.1781e-16,-1.1102e-16,4.127e-16,3.6169e-16,4.3243e-16,-0.017821,0.014461,0.010607,-0.019916,-0.040652,-0.01267,0.027504,-0.0052678,-0.0045944,0.024646,0.037625,0.037377,0.0020346,-0.078886,0.011569,0.0036068,-0.0031091,-0.0014875,-0.027012,0.026068,-0.013956,-0.005037,0.033256,0.029539,0.01855,-0.049326,-0.080887,-0.078907,-0.032429,-0.063747,-0.0048886,0.052108,0.044432,0.0018297,-0.034574,-0.00088097,0.073081,-0.18112,0.16436,-0.0050416,-0.037002,-0.059472,-0.043376,0.73194,0.087094,-0.48952,0.11055,-0.056862,0.12675,-0.0092665
0.1,-0.063074,-0.10315,-0.041548,0.071945,0.024734,0.0088357,-0.0228,0.066195,0.026525,-0.055239,0.041397,-0.081374,-0.0378,-0.023555,0.09936,-0.0022362,-0.00655,-0.034083,0.017542,0.01036,-0.001211,-0.0083699,-0.025915,0.0055813,0.047045,0.0075664,0.0020843,0.028392,0.0072967,0.013476,0.055588,-0.053197,-0.002805,0.042181,-0.0016504,-0.021941,0.056696,0.038203,0.044295,0.0016614,-0.0079951,0.0046913,-2.7235e-16,-6.3751e-17,-2.8229e-16,1.1449e-16,-4.6286e-16,-3.3036e-16,-2.2747e-16,-0.00022679,-0.0015546,0.012081,-0.013058,-0.018802,-0.0045594,0.039104,0.0538,-0.042722,0.12809,0.032176,0.063091,-0.093702,-0.027948,-0.081602,0.096536,-0.0094326,-0.006338,-0.060535,-0.11839,-0.10756,-0.079958,0.040197,0.0051788,0.024102,0.078823,0.11877,-0.062875,-0.031109,-0.035131,-0.010897,0.11892,0.10862,-0.08541,0.025031,0.0018988,0.11714,-0.4803,0.63646,-0.00061887,0.094602,0.0087232,-0.06588,-0.25029,-0.09721,0.098121,-0.11399,-0.021771,0.088874,-0.0030487
0.1,-0.079922,-0.071159,-0.018706,0.14172,-0.0078559,-0.045665,-0.15826,0.30003,-0.06572,-0.032093,0.043047,0.023783,0.039374,0.060526,0.034686,-0.022959,-0.027266,0.032584,-0.093677,0.026988,-0.12821,-0.066977,-0.10454,0.026962,0.042238,-0.031106,0.046932,0.01877,0.0024033,-0.0031327,-0.040231,-0.01525,-0.0046778,0.0071109,0.016726,0.03854,-0.01972,-0.0020215,0.00029578,0.010183,0.0055546,0.018264,-4.108e-16,2.0506e-16,-1.7368e-16,3.0401e-16,5.8375e-16,-5.7509e-16,-1.3704e-15,0.015357,0.0042769,-0.025865,-0.0024168,-0.010033,-0.002004,0.022283,0.012151,-0.0098327,0.073764,-0.0052011,0.026059,-0.0413,0.0017705,-0.054758,0.075711,-0.021107,0.048972,-0.26048,-0.48903,-0.44554,-0.32639,0.024528,0.054206,0.02268,-0.072578,-0.12239,0.047944,0.0076535,0.071826,0.048174,-0.01575,0.086761,0.057114,0.0093373,0.043863,-0.0017323,0.16594,-0.17621,0.01356,0.010799,0.16685,0.030301,0.056901,0.012671,-0.0090127,0.012797,-0.0096231,-0.024972,-0.0012573
0.1,-0.11527,-0.007995,-0.00043206,-0.049652,-0.089019,0.02646,-0.14297,-0.10799,0.098183,0.024093,-0.1333,-0.037552,0.074386,0.079836,0.022609,-0.074869,-0.047519,-0.026931,-0.041882,0.015028,-0.05423,-0.057307,0.022408,-0.04669,-0.067222,0.056168,-0.007884,-0.044642,-0.0058378,-0.032903,0.028029,0.034482,0.0043618,-0.021232,0.023143,0.0013459,0.0059435,0.0007462,0.015687,0.0033292,-0.0058358,0.0030159,-2.2291e-16,-7.9608e-16,2.2428e-16,-2.5284e-16,-5.1933e-16,-3.1724e-16,-1.8471e-18,0.0013796,-0.0062873,0.0036388,0.012402,-0.0097786,-0.0063695,-0.0092611,0.028903,0.0023246,-0.019828,-0.008672,0.0046379,-0.0040369,0.0048464,-0.00047364,0.0043454,-0.031339,0.023893,0.023581,-0.024005,0.00082744,0.024281,-0.0030648,-0.072936,0.0081638,0.00032739,-0.0025833,-0.0041258,0.0093407,-0.047972,-0.04941,0.53734,-0.042477,-0.31941,-0.59912,0.14865,-0.047764,0.21886,0.028998,-0.0072611,0.064097,0.052342,-0.016944,-0.017788,-0.0048435,0.0086605,0.020266,0.0054557,0.091145,0.040969
0.1,-0.11774,0.014346,0.01775,0.015958,-0.11694,0.0093215,-0.062775,0.01231,-0.034368,-0.013023,0.084558,0.063877,0.049616,-0.046595,-0.096758,0.074666,-0.088369,0.0034989,0.044893,0.059555,0.20823,0.12066,0.1012,-0.032978,0.048332,0.069544,0.07811,-0.090097,0.06134,-0.02803,0.020451,-0.054827,0.0064629,0.02619,0.033819,0.047795,-0.018344,-0.00077243,-9.4996e-05,0.010665,0.00571,0.018867,1.4745e-16,1.9472e-16,-3.8951e-16,-2.047e-16,4.024e-16,5.1391e-17,-6.5188e-16,0.019608,0.012999,-0.013932,0.007831,0.049302,0.051204,0.024674,-0.064384,-0.045347,-0.014814,0.032863,0.0043151,-0.0092491,-0.0081518,0.00012996,-0.032641,0.084116,-0.57649,-0.41458,0.19046,-0.061999,-0.022063,-0.175,-0.26372,-0.018088,0.00062777,0.036745,-0.006294,0.13345,-0.0025088,0.03829,0.21435,-0.04934,0.15871,0.08963,-0.030445,0.047251,-0.037021,-0.082714,0.04493,0.053286,0.016302,-0.098447,-0.010367,0.078047,0.028901,0.007305,-0.021318,0.068798,-0.0052589
0.1,0.064579,0.056513,-0.07005,0.030668,-0.078557,0.058138,-0.022962,-0.029912,-0.12554,0.094653,-0.0022787,-0.0094436,0.038498,-0.076461,0.066027,0.073868,-0.0098226,0.030355,0.054234,-0.019016,-0.047146,0.040873,-0.0093964,0.0087803,-0.01381,-0.0045677,0.02497,0.06442,0.0012544,0.041112,0.070233,0.049458,0.011345,-0.020728,0.021525,-0.017147,-0.046715,0.0079166,-0.0062284,-0.011011,-0.02714,0.013686,4.4235e-17,-1.0829e-15,-2.2255e-16,4.3021e-16,-1.0446e-16,-3.9243e-16,-9.6794e-16,0.064124,-0.081866,-0.013761,0.046806,0.60829,-0.20476,-0.039673,0.14809,0.042622,0.052917,0.010682,0.016287,0.03182,-0.023629,0.0093847,0.012215,-0.027487,0.19221,-0.047445,0.10761,-0.041594,-0.025217,0.017455,-0.066448,-0.27438,-0.045611,0.052381,-0.06131,0.33395,-0.098838,-0.049263,-0.01487,0.2211,0.068623,0.041216,0.26525,0.050213,0.085986,0.042427,0.10463,0.079504,-0.12295,0.039,0.038182,-0.031876,0.033564,-0.00094031,0.0020036,-0.0054079,0.00072478
0.1,-0.071197,0.032132,-0.024692,0.036786,-0.15897,0.052974,-0.032537,-0.050261,-0.12226,0.17046,0.071699,0.08225,-0.043498,-0.07548,0.016676,0.10047,0.051605,-0.086381,0.026916,-0.024141,0.0043987,-0.07774,-0.023065,-0.0061734,0.045616,-0.03115,0.0085205,0.049979,-0.0079948,0.089328,0.1368,0.090279,0.022961,-0.037747,-0.015909,0.023591,-0.052258,0.041481,-0.0034435,-0.042216,-0.0083247,0.010267,3.2786e-16,-1.2657e-15,-1.4354e-16,-7.8063e-17,6.5779e-16,-9.194e-17,-4.48e-16,0.02807,-0.029226,-0.0043997,0.028485,0.35052,-0.064993,0.0012312,0.021884,-0.02406,0.007897,0.026983,0.036494,0.01426,-0.028484,0.0056514,-0.023184,0.066623,-0.28047,0.31409,-0.30345,0.24374,-0.090751,0.2473,0.1865,0.17742,-0.012261,-0.05763,-0.06869,-0.2071,0.029932,0.093866,0.23677,-0.14738,0.12328,0.090865,-0.16531,0.00040088,-0.033133,-0.07413,-0.020386,-0.018147,0.051181,-0.019665,-0.015603,-0.0098655,0.0069553,0.0084836,0.0023802,0.072257,-0.0031356
0.1,0.10302,0.10937,-0.18003,0.0039919,-0.04066,0.0429,-0.0018663,-0.037036,-0.22681,0.0077375,-0.062157,-0.15423,0.15211,-0.10673,0.051478,0.082094,-0.0053357,-0.0029028,-0.014149,0.0029006,-0.12319,0.053712,0.11966,0.042032,-0.035991,-0.031656,0.056368,0.019572,-0.02287,-0.013131,0.019617,-0.048886,-0.036811,-0.025322,-0.0034715,-0.007766,-0.0021294,-0.02262,0.001723,-0.0061174,-0.0044312,0.0060809,2.7235e-16,1.8323e-16,2.4841e-17,4.4843e-16,2.1914e-16,1.0452e-16,-5.4646e-16,0.017875,-0.01264,-0.017637,0.0029813,0.16475,-0.11195,-0.032141,0.03612,0.034582,0.045505,0.028078,0.024131,0.019318,-0.0026264,0.0063325,0.002582,0.0075958,0.15714,-0.06892,0.34506,-0.32892,0.024932,-0.16087,0.0068299,0.52082,0.062035,-0.048154,0.061221,-0.3013,0.066953,0.076373,0.014569,-0.089116,-0.093299,0.022589,-0.098137,-0.027219,-0.02239,-0.039303,0.021111,0.031125,0.019609,0.0098564,-0.07755,0.0040999,-0.091765,0.013194,-0.029827,0.0016989,-0.003711
0.1,-0.032456,-0.02707,-0.0093058,0.013751,-0.0070902,0.090188,0.00075032,-0.065148,-0.080963,0.18795,0.040038,0.069397,-0.13307,0.0081212,0.024388,0.026614,0.12945,-0.036688,-0.056208,-0.011058,-0.012003,-0.057656,-0.020308,-0.0035076,-0.016323,0.014665,-0.0022535,-0.07184,-0.0056772,-0.046402,-0.05809,-0.059212,-0.014879,0.028832,0.014457,-0.011174,0.044452,-0.034329,0.0033437,0.039876,0.0086229,-0.0098781,-5.5164e-16,7.9515e-16,-3.2632e-16,-1.5613e-16,-1.0909e-15,2.7365e-16,2.0462e-16,-0.021778,0.018832,0.015474,-0.019533,-0.11602,0.029141,0.013375,0.0014936,0.013027,0.029847,0.030152,-0.0082536,-0.012982,-0.016547,0.013075,0.0084672,0.0085439,0.075766,-0.23259,0.2217,-0.068996,-0.011109,0.22867,0.15985,-0.19532,-0.13332,-0.16518,-0.48637,-0.26997,-0.33218,-0.060908,0.032829,0.035776,-0.021712,-0.026827,0.024211,0.15432,-0.13524,-0.25575,-0.0048801,-0.042397,0.022683,0.059509,-0.14269,-0.021635,0.064553,-0.015735,0.0074007,-0.0037138,0.042843
0.1,-0.0052485,0.0026998,-0.055519,0.062267,-0.033062,0.013864,-0.07076,0.035107,-0.083059,-0.10928,-0.042836,0.048987,0.014514,-0.016687,-0.063775,0.040732,0.036619,-0.035835,-0.067154,-0.039563,0.097436,0.1048,-0.044286,-0.16616,-0.08928,0.034049,-0.30581,-0.065807,0.041006,0.14118,0.037836,-0.063649,-0.15012,-0.204,-0.19102,-0.17845,0.021073,-0.18454,0.13099,-0.26887,-0.35004,-0.58866,-9.1524e-15,-5.9041e-15,-5.3681e-15,1.0773e-15,-1.2301e-14,2.1714e-15,1.7576e-14,0.033159,0.016393,-0.056203,-0.0026945,-0.040377,0.026527,0.0045158,-0.0074148,0.0002717,0.02217,-0.030924,-0.02964,-0.0040287,0.0014921,-0.00049528,-0.0015223,0.0046846,0.0056137,0.0058337,-0.02094,-0.0013293,0.0073539,0.0056439,0.0061987,-0.019077,-0.0081176,0.0093316,0.0044154,0.025868,-0.00085273,0.0053646,-0.014295,0.0046849,-0.018123,0.037488,0.022321,0.0002386,0.018064,-0.025685,0.01649,0.025418,0.01211,0.0036774,-0.05886,-0.010645,-0.061751,0.018332,-0.022113,0.062775,-0.004866
0.1,0.10226,-0.06477,0.069286,-0.087734,-0.026982,-0.083923,0.022065,0.01707,0.0054052,-0.019308,-0.0096797,0.021235,0.026205,0.021468,0.013015,0.041275,0.062159,-0.10034,0.029408,0.072099,-0.015811,0.013322,-0.021604,0.055854,-0.010021,0.048045,-0.0044657,0.01048,-0.010983,-0.053368,-0.005999,-0.027391,0.084935,-0.0093573,-0.042091,-0.0044673,-0.062064,-0.023601,0.031012,0.0023572,-0.0020897,0.0027913,1.8908e-16,3.7329e-16,5.7867e-17,1.8388e-16,-6.9904e-17,-1.8057e-16,-1.2899e-17,0.025331,0.0016176,-0.098509,0.050742,0.013124,0.092567,-0.1547,0.013384,0.0088473,0.018252,0.060298,0.025951,0.018221,-0.0059751,0.0025436,0.0035663,-0.021655,0.010458,-0.013325,-0.032379,0.016224,0.015756,-0.043535,-0.056089,-0.10057,0.068516,-0.056981,0.053312,-0.20181,-0.0043882,-0.090399,0.037455,-0.12835,0.043796,0.06553,0.16016,-0.018442,0.08439,0.15576,0.63241,-0.50633,0.1067,-0.044524,-0.053877,0.077251,-0.06126,-0.03106,0.10357,0.0083883,0.044413
